№,Наименование,Регистрационный номер,Краткое наименование,Адрес (место нахождения),"Возраст компании, лет",Код налогоплательщика,Вид деятельности/отрасль,Важная информация,"2023, Нематериальные активы, RUB","2023, Основные средства , RUB","2023, Доходные вложения в материальные ценности, RUB","2023, Долгосрочные финансовые вложения, RUB","2023, Отложенные налоговые активы, RUB","2023, Прочие внеоборотные активы, RUB","2023, Внеоборотные активы, RUB","2023, Запасы, RUB","2023, Чистые активы, RUB","2023, НДС по приобретенным ценностям , RUB","2023, Дебиторская задолженность, RUB","2023, Краткосрочные финансовые вложения, RUB","2023, Денежные средства и денежные эквиваленты, RUB","2023, Прочие оборотные активы, RUB","2023, Оборотные активы, RUB","2023, Активы  всего, RUB","2023, Уставный капитал , RUB","2023, Собственные акции, выкупленные у акционеров, RUB","2023, Переоценка внеоборотных активов, RUB","2023, Добавочный капитал, RUB","2023, Резервный капитал, RUB","2023, Нераспределенная прибыль (непокрытый убыток), RUB","2023, Капитал и резервы, RUB","2023, Заёмные средства (долгосрочные), RUB","2023, Отложенные налоговые обязательства, RUB","2023, Прочие долгосрочные обязательства, RUB","2023, Долгосрочные обязательства, RUB","2023, Заёмные средства (краткосрочные), RUB","2023, Кредиторская задолженность, RUB","2023, Доходы будущих периодов , RUB","2023, Прочие краткосрочные обязательства, RUB","2023, Краткосрочные обязательства, RUB","2023, Пассивы всего, RUB","2023, Собственный оборотный капитал, RUB","2023, Собственный капитал, RUB","2023, Совокупный долг, RUB","2023, Выручка, RUB","2023, Себестоимость продаж, RUB","2023, Валовая прибыль (убыток), RUB","2023, Коммерческие расходы, RUB","2023, Управленческие расходы, RUB","2023, Прибыль (убыток) от продажи, RUB","2023, Доходы от участия в других организациях, RUB","2023, Проценты к получению, RUB","2023, Проценты к уплате, RUB","2023, Прочие доходы, RUB","2023, Прочие расходы, RUB","2023, Прибыль (убыток) до налогообложения , RUB","2023, Текущий налог на прибыль, RUB","2023, Чистая прибыль (убыток), RUB","2023, EBIT, RUB","2023, Поступления от текущих операций, RUB","2023, Поступления от продаж, RUB","2023, Поступления арендных, лицензионных, комиссионных платежей, роялти, RUB","2023, Поступления от перепродажи финансовых вложений, RUB","2023, Платежи по текущим операциям, RUB","2023, Платежи поставщикам и подрядчикам, RUB","2023, Оплата труда, RUB","2023, Оплата процентов по долговым обязательствам, RUB","2023, Налог на прибыль, RUB","2023, Сальдо денежных потоков от текущих операций, RUB","2023, Поступления от инвестиционных операций, RUB","2023, Продажа внеоборотных активов, RUB","2023, Продажа акций других организаций, RUB","2023, Поступления от возврата займов, продажи долговых ценных бумаг, RUB","2023, Получение дивидендов, процентов, RUB","2023, Платежи по инвестиционным операциям, RUB","2023, Приобретение внеоборотных активов, RUB","2023, Приобретение акций (долей участия), RUB","2023, Приобретение долговых ценных бумаг, предоставление займов, RUB","2023, Платежи по процентам, RUB","2023, Сальдо денежных потоков от инвестиционных операций, RUB","2023, Поступления от финансовых операций, RUB","2023, Получение кредитов и займов, RUB","2023, Поступление денежных вкладов собственников (участников), RUB","2023, Поступления от выпуска акций, увеличения долей участия, RUB","2023, Поступления от выпуска облигаций, векселей и других долговых ценных бумаг и др., RUB","2023, Платежи по финансовым операциям, RUB","2023, Выкуп акций (долей) у собственников, RUB","2023, Выплата дивидендов, RUB","2023, Погашение векселей, возврат кредитов и займов, RUB","2023, Сальдо денежных потоков от финансовых операций, RUB","2023, Сальдо денежных потоков за отчетный период, RUB","2023, Поступление денежных средств всего, RUB","2023, Платежей всего, RUB","2023, Прибыль от приносящей доход деятельности, RUB","2023, Всего поступило средств, RUB","2023, Расходы на содержание аппарата управления, RUB","2023, Приобретение основных средств, инвентаря и иного имущества, RUB","2023, Всего использовано средств, RUB","2023, Остаток средств на конец отчетного года, RUB","2023, Период погашения кредиторской задолженности, дни","2023, Оборачиваемость кредиторской задолженности, разы","2023, Период оборота запасов, дни","2023, Оборачиваемость запасов, разы","2023, Период погашения дебиторской задолженности, дни","2023, Оборачиваемость дебиторской задолженности, разы","2023, Оборачиваемость основных средств, разы","2023, Период оборота основных средств, дни","2023, Период оборота активов, дни","2023, Соотношение валовой прибыли к активам компании, %","2023, Cooтношение дебиторской задолженности к активам компании, %","2023, Доля рабочего капитала в активах компании, %","2023, Коэффициент оборачиваемости совокупных активов, %","2023, Коэффициент соотношения заемных и собственных средств, %","2023, Коэффициент покрытия процентов по EBIT, %","2023, Соотношение совокупного долга к капиталу, %","2023, Соотношение чистого долга к капиталу, %","2023, Соотношение совокупного долга к EBIT, %","2023, Коэффициент долгосрочного привлечения заемных средств, %","2023, Коэффициент концентрации собственного капитала (автономии), %","2023, Коэффициент маневренности собственных средств, %","2023, Коэффициент обеспеченности собственными оборотными средствами, %","2023, Коэффициент концентрации заемного капитала,%","2023, Чистая норма прибыли, %","2023, Коммерческие и управленческие расходы к выручке, %","2023, Валовая рентабельность, %","2023, Рентабельность продаж, %","2023, Валовая рентабельность затрат, %","2023, Валовая рентабельность коммерческих и управленческих расходов, %","2023, Рентабельность затрат, %","2023, Доля себестоимости как процент от выручки, %","2023, Рентабельность прибыли до налогообложения и процентов - (EBITM), %","2023, Рентабельность активов (ROA), %","2023, Рентабельность капитала (ROE), %","2023, Рентабельность активов (п. 1.6 ст.105.8 НК РФ), %","2023, Коэффициент текущей ликвидности, %","2023, Доля краткосрочной в общем объеме задолженности, %","2023, Коэффициент быстрой ликвидности, %","2023, Коэффициент абсолютной ликвидности, %"
2972,"АЧАИРСКИЙ-1, СПК",1025501864300,"СПК ""АЧАИРСКИЙ-1""","644544, Омская обл., Омский район, пос. Ачаирский, ул. Мира, д. 10",21,5528018238,"Разведение молочного крупного рогатого скота, производство сырого молока","Банкротство (Наблюдение (18.09.2024)). 
На 13.09.2024 22:04 есть решения ФНС о приостановлении операций по счетам. 
",,28703000,,,,,28703000,19238000,25963000,,1252000,,20000,,20510000,49213000,49899000,,,,783000,-24719000,25963000,816000,,,816000,4365000,18069000,,,22434000,49213000,2441000,25963000,23250000,16321000,28030000,-11709000,,,-11709000,,,,10009000,9202000,-10902000,,-10902000,-10902000,16600000,16352000,,,26685000,14819000,9216000,,,-10085000,9162000,9162000,,,,450000,450000,,,,8712000,1709000,1709000,,,,368000,,,368000,1341000,-32000,27471000,27503000,,,,,,,211.49000000000001,1,432.69999999999999,0.80000000000000004,25,14.6,0.5,710.60000000000002,1169,-0.2379,0.025399999999999999,-0.039100000000000003,0.31219999999999998,0.89549999999999996,,0.1996,0.1988,-0.47520000000000001,0.030499999999999999,0.52759999999999996,-0.1055,-0.1336,0.47239999999999999,-0.66800000000000004,,-0.71740000000000004,-0.71740000000000004,-0.41770000000000002,,-0.41770000000000002,1.7174,-0.66800000000000004,-0.20860000000000001,-0.34699999999999998,-0.23799999999999999,0.91420000000000001,0.84250000000000003,0.0567,0.00089999999999999998
2980,"АЭР, ООО",1152312012489,"ООО ""АЭР""","350049, Краснодарский кр., г. Краснодар, ул. Красных Партизан, д. 367 офис 701",8,2312235650,Торговля электроэнергией,"В отношении юридического лица в деле о несостоятельности (банкротстве) введено наблюдение (02.12.2023). 
Банкротство (Наблюдение (10.10.2023)). 
На 23.09.2024 22:02 есть решения ФНС о приостановлении операций по счетам. 
",,,,,,,,23000,-176919000,1017000,260831000,8358000,96000,2175000,272500000,272500000,100000,16000,,,,-177003000,-176919000,,,,,,447972000,,571000,449419000,272500000,-187593000,-176919000,449419000,52828000,29762000,23066000,79604000,,-56538000,,157000,,438361000,217435000,164545000,-76089000,88458000,164388000,112819000,90536000,,,113535000,3290000,44059000,,,-716000,312000,42000,,270000,,,,,,,312000,,,,,,,,,,,-404000,113131000,113535000,,,,,,,5648.4799999999996,0.10000000000000001,5.2999999999999998,69.299999999999997,1315,0.29999999999999999,30,12.199999999999999,1662,0.084599999999999995,0.95720000000000005,-0.6492,0.21970000000000001,-2.5402999999999998,,,0.00050000000000000001,,,-0.6492,1,-0.6492,1.6492,1.6745000000000001,1.5068999999999999,0.43659999999999999,-1.0702,0.77500000000000002,0.2898,-0.51700000000000002,0.56340000000000001,3.1118000000000001,0.36780000000000002,-0.40000000000000002,-0.2167,0.60629999999999995,,0.60629999999999995,0.018800000000000001
2984,"АЭРОГЕОЛОГИЯ, ФГУНПП",1027739123774,"ФГУНПП ""АЭРОГЕОЛОГИЯ""","248000, Калужская обл., г. Калуга, ул. Георгиевская, д. 19",32,7725029923,"Работы геолого-разведочные, геофизические и геохимические в области изучения недр и воспроизводства минерально-сырьевой базы","Юридическое лицо признано несостоятельным (банкротом) и в отношении него открыто конкурсное производство (30.06.2020). 
Банкротство (Конкурсное производство (14.05.2020)). 
На 17.09.2024 14:09 есть решения ФНС о приостановлении операций по счетам. 
",,11329000,,,12744000,,24073000,,-184887000,727000,,,1464000,,2191000,26264000,50000000,,,,621000,-248373000,-197752000,,,,,30747000,180287000,12865000,,224016000,26264000,-178823000,-184887000,224016000,1201000,14368000,-13167000,,1451000,-14618000,,,,7820000,80000,-6878000,1375000,-5503000,-6878000,12579000,12224000,,,11115000,6576000,170000,,,1464000,,,,,,,,,,,,,,,,,,,,,,1464000,12579000,11115000,,,,,,,4561.0100000000002,,,,44,8.4000000000000004,0.10000000000000001,3611.5999999999999,7737,-0.50129999999999997,,-8.4459999999999997,0.047199999999999999,-1.2116,,-0.1555,-0.14810000000000001,-4.4702999999999999,,-7.0396000000000001,1.1998,-95.372,8.5294000000000008,-4.5819999999999999,1.2081999999999999,-10.9634,-12.1715,-0.91639999999999999,-9.0744000000000007,-0.92410000000000003,11.9634,-5.7268999999999997,-0.2162,0.027799999999999998,-1.2903,0.0097999999999999997,1,0.0097999999999999997,0.0064999999999999997
3000,"АЭТ, ООО",1037789009720,"ООО ""АЭТ""","115201, г. Москва, шоссе Старокаширское, д. 2 к. 12 ЧЕРДАК каб. 301, 302",20,7709518412,"Строительство прочих инженерных сооружений, не включенных в другие группировки","В отношении юридического лица в деле о несостоятельности (банкротстве) введено наблюдение (12.04.2024). 
Банкротство (Наблюдение (01.04.2024)). 
",845000,,,3617000,,,4462000,78050000,146061000,1495000,143517000,2821000,28000,315589000,541500000,545962000,15522000,,,,,130539000,146061000,179924000,,,179924000,20797000,197467000,,,219977000,545962000,24128000,146061000,399901000,71070000,63682000,7388000,,7458000,-70000,,2079000,16309000,64840000,55423000,-4883000,-3000,-51553000,9347000,183507000,67863000,,,106084000,75031000,12254000,2118000,15000,77423000,1242000,,,1241000,1000,,,,,,1242000,,,,,,79676000,,,79676000,-79676000,-1011000,184749000,185760000,,,,,,,1498.8499999999999,0.29999999999999999,529.5,0.69999999999999996,1494,0.20000000000000001,143.40000000000001,2.5,3367,0.0135,0.26290000000000002,0.58889999999999998,0.1084,2.7378999999999998,0.57310000000000005,1.3742000000000001,1.3740000000000001,21.474399999999999,0.55189999999999995,0.26750000000000002,0.96950000000000003,0.26150000000000001,0.73250000000000004,-0.72540000000000004,0.10489999999999999,0.104,-0.001,0.11600000000000001,0.99060000000000004,-0.001,0.89600000000000002,-0.32740000000000002,-0.078600000000000003,-0.29999999999999999,-0.00029999999999999997,2.4615999999999998,0.1036,2.1067999999999998,0.012999999999999999
3011,"БАБЕЖСКОЕ, ООО",1045577000017,"ООО ""БАБЕЖСКОЕ""","646707, Омская обл., Шербакульский район, с. Бабеж, ул. Лесная, д. 2",20,5540007105,Выращивание семян масличных культур,"Юридическое лицо признано несостоятельным (банкротом) и в отношении него открыто конкурсное производство (29.04.2024). 
Банкротство (Конкурсное производство (23.04.2024)). 
",,12117000,,,,,12117000,23412000,19287000,,4089000,,428000,,27929000,40046000,10000,,,17069000,2000,2206000,19287000,,,,,3773000,16986000,,,20759000,40046000,10943000,19287000,20759000,11967000,9855000,2112000,,,2112000,,,896000,3748000,2758000,2206000,,2206000,3102000,25556000,24999000,,,16393000,11977000,901000,896000,,9163000,250000,250000,,,,1044000,1044000,,,,-794000,8000000,8000000,,,,16087000,,,16087000,-8087000,282000,33806000,33524000,,,,,,,385.35000000000002,1.2,648.79999999999995,0.59999999999999998,62,5.9000000000000004,0.90000000000000002,390.5,1110,0.052699999999999997,0.1021,0.17899999999999999,0.32869999999999999,1.0763,3.4621,0.1956,0.1734,1.2162999999999999,,0.48159999999999997,0.37180000000000002,0.25669999999999998,0.51839999999999997,0.18429999999999999,,0.17649999999999999,0.17649999999999999,0.21429999999999999,,0.21429999999999999,0.82350000000000001,0.1095,0.060600000000000001,0.12130000000000001,0.0533,1.3453999999999999,1,0.21759999999999999,0.0206
3072,"БАЙАР, СХПСПК",1071419000102,"СХПСПК ""БАЙАР""","678450, Саха /Якутия/ респ., Нюрбинский у., г. Нюрба, ул. Лесная, д. 21",17,1419006250,Производство мяса в охлажденном виде,"В отношении юридического лица в деле о несостоятельности (банкротстве) введено наблюдение (11.03.2024). 
Банкротство (Наблюдение (29.02.2024)). 
На 18.12.2023 06:40 есть решения ФНС о приостановлении операций по счетам. 
",,50556000,,1870000,,,52426000,257000,37086000,,420000,,17000,,694000,53120000,31117000,,,5969000,,,37086000,,,,,6525000,9509000,,,16034000,53120000,-8815000,37086000,16034000,41518000,42141000,-623000,,,-623000,,,,,136000,-759000,,-759000,-759000,41518000,41518000,,,41503000,,9148000,,,15000,,,,,,,,,,,,,,,,,,,,,,15000,41518000,41503000,,,,,,,80.640000000000001,4.5,3.1000000000000001,119.09999999999999,4,82,0.80000000000000004,458.19999999999999,482,-0.0117,0.0079000000000000008,-0.2888,0.75680000000000003,0.43230000000000002,,0.1759,0.17549999999999999,-8.5968,,0.69820000000000004,-0.41360000000000002,-22.1037,0.30180000000000001,-0.0183,,-0.014999999999999999,-0.014999999999999999,-0.014800000000000001,,-0.014800000000000001,1.0149999999999999,-0.0183,-0.0138,-0.0195,-0.012200000000000001,0.043299999999999998,1,0.027300000000000001,0.0011000000000000001
3079,"БАЙКАЛВОДОКАНАЛ, МП",1190327010191,"МП ""БАЙКАЛВОДОКАНАЛ""","671700, Бурятия респ., г. Северобайкальск, ул. Морских Пехотинцев, д. 7",5,0317318226,"Забор, очистка и распределение воды","Юридическое лицо признано несостоятельным (банкротом) и в отношении него открыто конкурсное производство (27.04.2024). 
Банкротство (Конкурсное производство (22.04.2024)). 
На 01.05.2024 22:04 есть решения ФНС о приостановлении операций по счетам. 
",,95699000,,,,,95699000,1745000,1402000,,44904000,,708000,,47357000,143056000,100000,,122434000,,,-121132000,1402000,,,,,,133393000,,,141654000,143056000,-86036000,1402000,141654000,133906000,158923000,-25017000,,,-25017000,,,,21955000,19346000,-22408000,-5067000,-27511000,-22408000,109299000,108383000,,,108779000,21684000,84798000,,,520000,,,,,,,,,,,,,,,,,,,,,,520000,109299000,108779000,,,,,,,271.19,1.1000000000000001,5.2000000000000002,70.099999999999994,107,3.3999999999999999,1.3,271.10000000000002,385,-0.1749,0.31390000000000001,-0.65920000000000001,0.94820000000000004,101.0371,,,-0.505,,,0.0097999999999999997,-67.258899999999997,-1.9912000000000001,0.99019999999999997,-0.20549999999999999,,-0.18679999999999999,-0.18679999999999999,-0.15740000000000001,,-0.15740000000000001,1.1868000000000001,-0.1673,-0.1948,-1.6181000000000001,-0.1757,0.33429999999999999,,0.32200000000000001,0.0050000000000000001
3095,"БАЙМАКСКИЙ ВОДОКАНАЛ, МУП",1180280022020,"МУП ""БАЙМАКСКИЙ ВОДОКАНАЛ""","453632, Башкортостан респ., Баймакский район, г. Баймак, ул. Революционная, д. 25",6,0254027373,"Забор, очистка и распределение воды","Юридическое лицо признано несостоятельным (банкротом) и в отношении него открыто конкурсное производство (30.03.2023). 
Банкротство (Конкурсное производство (22.03.2023)). 
На 19.09.2024 22:05 есть решения ФНС о приостановлении операций по счетам. 
",,107246000,,,,,107246000,465000,77788000,,4586000,,313000,,5364000,112610000,,,,,,,77788000,,,,,,34822000,,,34822000,112610000,-29458000,77788000,34822000,23104000,33341000,,,,-10237000,,,,1215000,796000,-9818000,294000,-10112000,-9818000,23170000,23170000,,,22933000,5290000,14139000,,,237000,,,,,,,,,,,,,,,,,,,,,,237000,23170000,22933000,,,,,,,331.38,0.80000000000000004,5,72.900000000000006,84,4.4000000000000004,0.40000000000000002,847.10000000000002,940,,0.0407,-0.2616,0.38819999999999999,0.44769999999999999,,,-0.0040000000000000001,,,0.69079999999999997,-0.37869999999999998,-5.4917999999999996,0.30919999999999997,-0.43769999999999998,,,-0.44309999999999999,,,-0.307,1.4431,,-0.1699,-0.3468,,0.154,,0.14069999999999999,0.0089999999999999993
3107,"БАКСАНТЕПЛОЭНЕРГО, МУП",1150718000091,"МУП ""БАКСАНТЕПЛОЭНЕРГО""","361538, Кабардино-Балкарская респ., г. Баксан, ул. Имени Гагарина Юрия Алексеевича, д. 1 к. Б",9,0722002600,Распределение пара и горячей воды (тепловой энергии),"Юридическое лицо признано несостоятельным (банкротом) и в отношении него открыто конкурсное производство (27.08.2024). 
Банкротство (Конкурсное производство (24.08.2020)). 
",,36639000,,,,,36639000,703000,-203666000,,91959000,,70000,,92732000,129371000,,,,,,-240305000,-240305000,,,,,,333037000,36639000,,369676000,129371000,-240305000,-203666000,369676000,49164000,90502000,-41338000,,,-41338000,,,,804000,882000,-41416000,,-41416000,-41416000,40553000,40553000,,,40609000,13246000,23145000,,,-56000,,,,,,,,,,,,,,,,,,,,,,-56000,40553000,40609000,,,,,,,1246.5,0.20000000000000001,5.7000000000000002,63.700000000000003,658,0.59999999999999998,1.3,272,936,-0.31950000000000001,0.71079999999999999,-2.1406999999999998,0.38979999999999998,-1.8150999999999999,,,0.00029999999999999997,,,-1.5743,1.3597999999999999,-2.5914000000000001,2.8574999999999999,-0.84240000000000004,,-0.84079999999999999,-0.84079999999999999,-0.45679999999999998,,-0.45679999999999998,1.8408,-0.84240000000000004,-0.32840000000000003,0.18859999999999999,-0.31969999999999998,0.25080000000000002,,0.24890000000000001,0.00020000000000000001
3113,"БАЛЕКРУС ЖУКОВСКИЙ, ООО",1165027054598,"ООО ""БАЛЕКРУС ЖУКОВСКИЙ""","140060, Московская обл., г. Люберцы, рабочий пос. Октябрьский, ул. Текстильщиков, д. 7А кв. 171",8,5027240714,Управление недвижимым имуществом за вознаграждение или на договорной основе,"В отношении юридического лица в деле о несостоятельности (банкротстве) введено наблюдение (03.05.2024). 
Банкротство (Наблюдение (19.04.2024)). 
На 20.09.2024 22:01 есть решения ФНС о приостановлении операций по счетам. 
",,18000,,,,,18000,91000,-4074000,,22449000,100000,82000,,22721000,22739000,10000,,,,,-6283000,-6273000,,,,,,26813000,871000,,27684000,21411000,-4191000,-5402000,27684000,1398000,1763000,-365000,,670000,-1035000,,,,2346000,2085000,-774000,-20000,-794000,-774000,7559000,7472000,,,6135000,5254000,693000,,,1424000,,,,,,1570000,,,1570000,,-1570000,22000,22000,,,,22000,,,22000,,-146000,7581000,7727000,,,,,,,5694.46,0.10000000000000001,11.9,30.699999999999999,5951,0.10000000000000001,50.799999999999997,7.2000000000000002,6023,-0.0161,0.98719999999999997,-0.21829999999999999,0.060600000000000001,-5.1247999999999996,,,0.013100000000000001,,,-0.25230000000000002,1.1646000000000001,-0.23849999999999999,1.2175,-0.56799999999999995,0.4793,-0.2611,-0.74029999999999996,-0.20699999999999999,-0.54479999999999995,-0.4254,1.2611000000000001,-0.55359999999999998,-0.0344,0.1351,-0.045900000000000003,0.82069999999999999,,0.8175,0.0066
3142,"БАЛТИЙСКИЙ СУВЕНИР, ООО",1023900989056,"ООО ""БАЛТИЙСКИЙ СУВЕНИР""","238553, Калининградская обл., Зеленоградский район, пос. Каменка, д. 1",23,3906084911,Производство ковров и ковровых изделий,"Юридическое лицо признано несостоятельным (банкротом) и в отношении него открыто конкурсное производство (03.12.2020). 
Банкротство (Конкурсное производство (23.11.2020)). 
На 31.08.2024 22:03 есть решения ФНС о приостановлении операций по счетам. 
",,,,,,,,,-493227000,,142073000,,4372000,35455000,181900000,181900000,10000,,,,,-495253000,-495243000,375275000,,,375275000,54320000,245532000,2016000,,301868000,181900000,-99087000,-493227000,677143000,,,,489000,706000,-1195000,,,,,59610000,-60805000,,-60806000,-60805000,175000,175000,,,1042000,845000,,,,-867000,,,,,,,,,,,,,,,,,,,,,,-867000,175000,1042000,,,,,,,,,,,,,,,,,0.78110000000000002,-0.65949999999999998,,-1.3729,,-0.86739999999999995,-0.85860000000000003,-7.0651000000000002,-3.1816,-2.7115,1.0041,-2.7115,3.7225999999999999,,,,,,,-1,,,-0.28599999999999998,0.1308,-0.0083999999999999995,0.60260000000000002,0.12640000000000001,0.60260000000000002,0.014500000000000001
3191,"БАНИ, МУП",1126908000515,"МУП ""БАНИ""","171080, Тверская обл, м.о. Бологовский, г Бологое, пер Больничный, д. 1, помещ. 2",12,6907011598,Деятельность физкультурно-оздоровительная,"Юридическое лицо признано несостоятельным (банкротом) и в отношении него открыто конкурсное производство (15.09.2024). 
Банкротство (Конкурсное производство (10.09.2024)). 
На 12.08.2024 22:05 есть решения ФНС о приостановлении операций по счетам. 
",,492000,,,,,492000,5000,-5501000,,,,178000,,183000,675000,100000,,,,,-5601000,-5501000,,,,,,6143000,,33000,6176000,675000,-5993000,-5501000,6176000,9317000,11132000,-1815000,,1092000,-2907000,,,,1600000,,-1307000,,-1307000,-1307000,10917000,9317000,,,10745000,3364000,5413000,,,172000,,,,,,,,,,,,,,,,,,,,,,172000,10917000,10745000,,,,,,,174.63,1.7,1.7,219.19999999999999,,,17.899999999999999,20.399999999999999,26,-2.6888999999999998,,-8.8785000000000007,14.2136,-1.1227,,,0.032399999999999998,,,-8.1495999999999995,1.0893999999999999,-32.748600000000003,9.1495999999999995,-0.14030000000000001,0.1172,-0.1948,-0.312,-0.16300000000000001,-1.6620999999999999,-0.23780000000000001,1.1948000000000001,-0.14030000000000001,-1.9939,0.26960000000000001,-5.8491,0.029600000000000001,,0.028799999999999999,0.028799999999999999
3209,"БАНТ, ООО",1127746093001,"ООО ""БАНТ""","117105, г. Москва, вн.тер.г. муниципальный округ Донской, ш Варшавское, д. 1, стр. 6, этаж 3, офис А316 (БЦ ""W Plaza 2"")",12,7726691270,"Торговля оптовая твердым, жидким и газообразным топливом и подобными продуктами","Юридическое лицо признано несостоятельным (банкротом) и в отношении него открыто конкурсное производство (23.05.2024). 
Банкротство (Конкурсное производство (17.05.2024)). 
",,,,,,,,4000,-65109000,23896000,148361000,,3728000,,175989000,175989000,3073000,,,,,-68182000,-65109000,214388000,,,214388000,185000,26525000,,,26710000,175989000,125568000,-65109000,241098000,,,,9059000,,-9059000,,,,,26501000,-35560000,,-35560000,-35560000,12400000,10333000,,,6704000,762000,5710000,,,5696000,,,,,,,,,,,,,,,,,59796000,,,59796000,-59796000,-54100000,12400000,66500000,,,,,,,,,,,,,,,,,0.84299999999999997,0.84819999999999995,,-3.7029999999999998,,-3.2955999999999999,-3.2383000000000002,-6.0340999999999996,1.4361999999999999,-0.37,1,-0.37,1.3700000000000001,,,,,,,-1,,,-0.16869999999999999,0.75129999999999997,-0.061100000000000002,6.5888999999999998,0.00089999999999999998,6.5887000000000002,0.1396
3227,"БАРЛАКС ГРУПП, ООО",1175476083958,"ООО ""БАРЛАКС ГРУПП""","123100, г. Москва, вн.тер.г. муниципальный округ Пресненский, ул Мантулинская, д. 10, этаж ЦОКОЛЬНЫЙ № 0, помещ. 2",7,5405006465,"Торговля оптовая автомобильными деталями, узлами и принадлежностями","Юридическое лицо признано несостоятельным (банкротом) и в отношении него открыто конкурсное производство (21.07.2024). 
Банкротство (Конкурсное производство (16.07.2024)). 
На 27.08.2024 16:53 есть решения ФНС о приостановлении операций по счетам. 
",,17266000,,,,,17266000,654012000,95100000,880000,394916000,129631000,5679000,348000,1185466000,1202732000,30000,,,,,95070000,95100000,1635000,,21355000,22990000,132068000,952574000,,,1084642000,1202732000,102033000,95100000,1107632000,1115374000,834317000,281057000,43180000,167422000,70455000,,17108000,8087000,90984000,179204000,-8744000,,-8744000,-17765000,1207081000,1125232000,,,1179414000,1099012000,9090000,8469000,11424000,27667000,404778000,,,404778000,,377903000,,,377903000,,26875000,82855000,82855000,,,,128820000,,,128820000,-45965000,8577000,1694714000,1686137000,,,,,,,408.47000000000003,1.2,191.59999999999999,1.8999999999999999,117,3.1000000000000001,8.9000000000000004,40.899999999999999,408,0.23369999999999999,0.32829999999999998,0.083799999999999999,0.8952,11.647,-2.1966999999999999,1.4058999999999999,1.3462000000000001,-7.5262000000000002,0.19470000000000001,0.079100000000000004,0.81840000000000002,0.065699999999999995,0.92090000000000005,-0.0077999999999999996,0.1888,0.252,0.063200000000000006,0.33689999999999998,1.3345,0.067400000000000002,0.748,-0.0304,-0.0070000000000000001,-0.087900000000000006,0.066100000000000006,1.093,0.98780000000000001,0.48999999999999999,0.12479999999999999
3283,"БАШКИРАВТОДОР, АО",1100280001216,"АО ""БАШКИРАВТОДОР""","450078, Башкортостан респ., г. Уфа, ул. Кирова, д. 128А",14,0274144861,Деятельность по эксплуатации автомобильных дорог и автомагистралей,"Банкротство (Наблюдение (03.05.2024)). 
",1000,5340983000,,1934000,1530508000,175695000,7049121000,4564221000,956437000,4245000,2453726000,,456183000,10731000,7489106000,14538227000,4406327000,,,53333000,123426000,-3665593000,917493000,885018000,297947000,306902000,1489867000,1562389000,10211578000,38944000,,12130867000,14538227000,-2737448000,956437000,13620734000,12731586000,17008865000,-4277279000,,481619000,-4758898000,,528000,184295000,1768202000,1763918000,-4938381000,890239000,-4104139000,-4754614000,12449586000,11958798000,27745000,,13261508000,9771211000,2337226000,172432000,,-811922000,6070000,6070000,,,,290734000,290734000,,,,-284664000,3820883000,3620883000,200000000,,,2557856000,,10183000,2547673000,1263027000,166441000,16276539000,16110098000,,,,,,,202.47999999999999,1.3,160.19999999999999,2.2999999999999998,65,5.5999999999999996,2.2999999999999998,156.19999999999999,431,-0.29420000000000002,0.16880000000000001,-0.31929999999999997,0.84730000000000005,14.241099999999999,-25.7989,2.6675,2.1703000000000001,-0.51470000000000005,0.60899999999999999,0.065799999999999997,-6.4108999999999998,-0.8135,0.93689999999999996,-0.32240000000000002,0.0378,-0.33600000000000002,-0.37380000000000002,-0.2515,-8.8810000000000002,-0.27210000000000001,1.3360000000000001,-0.40239999999999998,-0.27310000000000001,-1.3796999999999999,-0.3851,0.61739999999999995,0.63839999999999997,0.24110000000000001,0.037600000000000001
3285,"БАШЛПК, ООО",1030203934023,"ООО ""БАШЛПК""","450104, Башкортостан респ., г. Уфа, ул. Уфимское Шоссе, д. 4",21,0274092268,Аренда и лизинг прочего автомобильного транспорта и оборудования,"Банкротство (Конкурсное производство (24.09.2019)). 
На 05.07.2024 22:05 есть решения ФНС о приостановлении операций по счетам. 
",,354485000,,,76562000,,431048000,6877000,-4054551000,,317358000,94724000,9459000,26000,428444000,859491000,58729000,,,23834000,20292000,-4157405000,-4054551000,,,,,,4914042000,,,4914042000,859491000,-4580348000,-4054551000,4914042000,81367000,37420000,43947000,,14470000,29477000,,,,4354000,38157000,-4326000,11854000,7528000,-4326000,105930000,74734000,,,101887000,,,,33000,4043000,,,,,,,,,,,,,,,,,,,,,,4043000,105930000,101887000,,,,,,,48121.68,,30.800000000000001,11.800000000000001,1413,0.29999999999999999,0.20000000000000001,1674.0999999999999,3926,0.0511,0.36919999999999997,-5.2188999999999997,0.092999999999999999,-1.212,,,0.0023,,,-4.7173999999999996,1.1063000000000001,-10.4695,5.7173999999999996,0.092499999999999999,0.17780000000000001,0.54010000000000002,0.36230000000000001,1.1744000000000001,3.0371000000000001,0.56810000000000005,0.45989999999999998,-0.053199999999999997,0.0086,-0.0019,0.043400000000000001,0.0872,,0.085800000000000001,0.0212
